channel_id,video_id,query,slant,conservative_landmark_follows,liberal_landmark_follows,cached,error,description
UC6ZhpmNnLxlOYipqh8wbM3A,gCjV0KTrE_k,gCjV0KTrE_k,,,,,True,Tweets not found!
UC6ZhpmNnLxlOYipqh8wbM3A,PWXDZ3mt1WU,PWXDZ3mt1WU,0.7377049180327869,106.0,16.0,,,
UC6ZhpmNnLxlOYipqh8wbM3A,hUKi_XLTjVw,hUKi_XLTjVw,,,,,True,Tweets not found!
UC6ZhpmNnLxlOYipqh8wbM3A,Q70ttrNYiF4,Q70ttrNYiF4,0.2579710144927536,217.0,128.0,,,
UC6ZhpmNnLxlOYipqh8wbM3A,3E3HKUvxuqc,3E3HKUvxuqc,0.6774193548387096,52.0,10.0,,,
UC6ZhpmNnLxlOYipqh8wbM3A,JDxO46_JJgg,JDxO46_JJgg,,,,,True,Tweets not found!
UC6ZhpmNnLxlOYipqh8wbM3A,kyv0f71vGSQ,kyv0f71vGSQ,0.3333333333333333,4.0,2.0,,,
UC6ZhpmNnLxlOYipqh8wbM3A,N3p7SYtmZL0,N3p7SYtmZL0,0.8620689655172413,27.0,2.0,,,
UC6ZhpmNnLxlOYipqh8wbM3A,cwLs2TrmEf4,cwLs2TrmEf4,0.8279569892473119,170.0,16.0,,,
UC6ZhpmNnLxlOYipqh8wbM3A,McHanNVypLg,McHanNVypLg,0.8260869565217391,42.0,4.0,,,
UC6ZhpmNnLxlOYipqh8wbM3A,WLcjjYv7Y04,WLcjjYv7Y04,,,,,True,Tweets not found!
UC6ZhpmNnLxlOYipqh8wbM3A,nE0EkrElCRk,nE0EkrElCRk,0.7798165137614679,194.0,24.0,,,
UC6ZhpmNnLxlOYipqh8wbM3A,VG1H6VhMOH0,VG1H6VhMOH0,0.7058823529411765,29.0,5.0,,,
UC6ZhpmNnLxlOYipqh8wbM3A,jshAX9ialok,jshAX9ialok,-0.38028169014084506,44.0,98.0,,,
UC6ZhpmNnLxlOYipqh8wbM3A,rO380YSvdGU,rO380YSvdGU,0.7681159420289855,61.0,8.0,,,
UC6ZhpmNnLxlOYipqh8wbM3A,TQZfK7MKuEM,TQZfK7MKuEM,0.3389121338912134,160.0,79.0,,,
UC6ZhpmNnLxlOYipqh8wbM3A,7hCPlV3MF4o,7hCPlV3MF4o,0.6441717791411042,134.0,29.0,,,
UC6ZhpmNnLxlOYipqh8wbM3A,cZj8FFzW6KI,cZj8FFzW6KI,0.8110236220472441,115.0,12.0,,,
UC6ZhpmNnLxlOYipqh8wbM3A,LszaVrHN3MA,LszaVrHN3MA,,,,,True,Tweets not found!
UC6ZhpmNnLxlOYipqh8wbM3A,DuSImOk2nxE,DuSImOk2nxE,0.7777777777777778,8.0,1.0,,,
UC6ZhpmNnLxlOYipqh8wbM3A,pnBhZQtS76k,pnBhZQtS76k,,,,,True,Tweets not found!
UC6ZhpmNnLxlOYipqh8wbM3A,OBlr7zX-Hmo,OBlr7zX-Hmo,0.11737089201877934,119.0,94.0,,,
UC6ZhpmNnLxlOYipqh8wbM3A,6HLKA-cViCo,6HLKA-cViCo,0.803921568627451,92.0,10.0,,,
UC6ZhpmNnLxlOYipqh8wbM3A,RHltTddyUr8,RHltTddyUr8,-0.4838709677419355,8.0,23.0,,,
UC6ZhpmNnLxlOYipqh8wbM3A,OqF-O5iq-lk,OqF-O5iq-lk,0.8426966292134831,164.0,14.0,,,
UC6ZhpmNnLxlOYipqh8wbM3A,ktxFvrgKlMs,ktxFvrgKlMs,0.78125,114.0,14.0,,,
UC6ZhpmNnLxlOYipqh8wbM3A,24TQWybpU9g,24TQWybpU9g,-0.816,23.0,227.0,,,
UC6ZhpmNnLxlOYipqh8wbM3A,KCVdFG-QoYU,KCVdFG-QoYU,-0.2916666666666667,34.0,62.0,,,
UC6ZhpmNnLxlOYipqh8wbM3A,gp1dI0B3lUY,gp1dI0B3lUY,1.0,1.0,0.0,,,
UC6ZhpmNnLxlOYipqh8wbM3A,BwAO26SuHVQ,BwAO26SuHVQ,0.7241379310344828,25.0,4.0,,,
UC6ZhpmNnLxlOYipqh8wbM3A,3sImpOBtoSc,3sImpOBtoSc,,,,,True,Tweets not found!
UC6ZhpmNnLxlOYipqh8wbM3A,Cs40d1jCkas,Cs40d1jCkas,0.9402985074626866,65.0,2.0,,,
UC6ZhpmNnLxlOYipqh8wbM3A,PEipH1R7Kbo,PEipH1R7Kbo,-1.0,0.0,10.0,,,
UC6ZhpmNnLxlOYipqh8wbM3A,VfGXENa177g,VfGXENa177g,,,,,True,Tweets found but could not map landmarks!
UC6ZhpmNnLxlOYipqh8wbM3A,2hVxGyYVeAA,2hVxGyYVeAA,,,,,True,Tweets not found!
UC6ZhpmNnLxlOYipqh8wbM3A,FE2nQVFi_uw,FE2nQVFi_uw,,,,,True,Tweets not found!
UCMzuyZWzk44YRNesFzPTeUw,FtGiKuUOmb8,FtGiKuUOmb8,1.0,9.0,0.0,True,,
UCMzuyZWzk44YRNesFzPTeUw,Blnyx_y_fmk,Blnyx_y_fmk,,,,,True,Tweets not found!
UCMzuyZWzk44YRNesFzPTeUw,osp0IpiIhK8,osp0IpiIhK8,,,,,True,Tweets not found!
UCMzuyZWzk44YRNesFzPTeUw,-bsQkz4NRwA,-bsQkz4NRwA,,,,,True,Tweets not found!
UCMzuyZWzk44YRNesFzPTeUw,1j5OLPQgWSM,1j5OLPQgWSM,0.8771929824561403,107.0,7.0,,,
UCMzuyZWzk44YRNesFzPTeUw,vXKbd-jVXI8,vXKbd-jVXI8,,,,,True,Tweets not found!
UCMzuyZWzk44YRNesFzPTeUw,O52NP4GML_M,O52NP4GML_M,,,,,True,Tweets not found!
UCMzuyZWzk44YRNesFzPTeUw,9-mGCX-y6bU,9-mGCX-y6bU,0.71429,24.0,4.0,True,,
UCMzuyZWzk44YRNesFzPTeUw,_-gYCeq1f6w,_-gYCeq1f6w,,,,,True,Tweets not found!
UCMzuyZWzk44YRNesFzPTeUw,q3kOAfXz_Uc,q3kOAfXz_Uc,,,,,True,Tweets not found!
UCMzuyZWzk44YRNesFzPTeUw,_QQbjR3jLsc,_QQbjR3jLsc,,,,,True,Tweets not found!
UCMzuyZWzk44YRNesFzPTeUw,oeRJcMNTI7I,oeRJcMNTI7I,,,,,True,Tweets not found!
UCMzuyZWzk44YRNesFzPTeUw,AgCT6X7T6K8,AgCT6X7T6K8,0.88,470.0,30.0,,,
UCMzuyZWzk44YRNesFzPTeUw,Yc8NxymIPtA,Yc8NxymIPtA,1.0,7.0,0.0,,,
UCMzuyZWzk44YRNesFzPTeUw,z3rEOeGw_AA,z3rEOeGw_AA,,,,,True,Tweets not found!
UCMzuyZWzk44YRNesFzPTeUw,XZ-wXdFxgQs,XZ-wXdFxgQs,,,,,True,Tweets not found!
UCMzuyZWzk44YRNesFzPTeUw,rGi_36ffgHs,rGi_36ffgHs,,,,,True,Tweets not found!
UCMzuyZWzk44YRNesFzPTeUw,xPH4hN30QAQ,xPH4hN30QAQ,,,,,True,Tweets not found!
UCMzuyZWzk44YRNesFzPTeUw,b2efqkwBd18,b2efqkwBd18,0.8947368421052632,36.0,2.0,,,
UCMzuyZWzk44YRNesFzPTeUw,2wgLodgKzLk,2wgLodgKzLk,,,,,True,Tweets not found!
UCMzuyZWzk44YRNesFzPTeUw,T1pT5REKo88,T1pT5REKo88,,,,,True,Tweets found but could not map landmarks!
UCMzuyZWzk44YRNesFzPTeUw,fVpprqnteiE,fVpprqnteiE,,,,,True,Tweets not found!
UCMzuyZWzk44YRNesFzPTeUw,9jiEQri9has,9jiEQri9has,,,,,True,Tweets not found!
UCMzuyZWzk44YRNesFzPTeUw,3EK9NzWBRnA,3EK9NzWBRnA,,,,,True,Tweets not found!
UCMzuyZWzk44YRNesFzPTeUw,8Azut8emmvE,8Azut8emmvE,,,,,True,Tweets not found!
UCMzuyZWzk44YRNesFzPTeUw,i1_Uw_MNS0o,i1_Uw_MNS0o,,,,,True,Tweets not found!
UCMzuyZWzk44YRNesFzPTeUw,xN0MPBl9CNE,xN0MPBl9CNE,,,,,True,Tweets found but could not map landmarks!
UCMzuyZWzk44YRNesFzPTeUw,GJaqg5_ES6c,GJaqg5_ES6c,,,,,True,Tweets not found!
UCMzuyZWzk44YRNesFzPTeUw,iq4CzlzyuiY,iq4CzlzyuiY,,,,,True,Tweets found but could not map landmarks!
UCMzuyZWzk44YRNesFzPTeUw,A1ErQZ2zPC0,A1ErQZ2zPC0,,,,,True,Tweets not found!
UCMzuyZWzk44YRNesFzPTeUw,jTpGTeoDl98,jTpGTeoDl98,,,,,True,Tweets not found!
UCMzuyZWzk44YRNesFzPTeUw,pCVI_UT4_B0,pCVI_UT4_B0,,,,,True,Tweets not found!
UCMzuyZWzk44YRNesFzPTeUw,7oDn3F-ygRI,7oDn3F-ygRI,0.7333333333333333,13.0,2.0,,,
UCMzuyZWzk44YRNesFzPTeUw,RDKFoaPI_FQ,RDKFoaPI_FQ,,,,,True,Tweets not found!
UCMzuyZWzk44YRNesFzPTeUw,Egx5s5jv7ns,Egx5s5jv7ns,,,,,True,Tweets not found!
UCMzuyZWzk44YRNesFzPTeUw,0tKVK_7UelA,0tKVK_7UelA,,,,,True,Tweets not found!
UCMzuyZWzk44YRNesFzPTeUw,i5blKMf2bhM,i5blKMf2bhM,,,,,True,Tweets not found!
UCMzuyZWzk44YRNesFzPTeUw,uKcOunQRoDA,uKcOunQRoDA,0.896551724137931,55.0,3.0,,,
UCMzuyZWzk44YRNesFzPTeUw,wOog7Ui5TDo,wOog7Ui5TDo,,,,,True,Tweets not found!
UCMzuyZWzk44YRNesFzPTeUw,IDUscz8M2z4,IDUscz8M2z4,,,,,True,Tweets found but could not map landmarks!
UCMzuyZWzk44YRNesFzPTeUw,MsJbCMUi6Zs,MsJbCMUi6Zs,,,,,True,Tweets not found!
UCMzuyZWzk44YRNesFzPTeUw,98Pu7PG63LQ,98Pu7PG63LQ,0.07142857142857142,15.0,13.0,,,
UCMzuyZWzk44YRNesFzPTeUw,-9NeZP2HuvE,-9NeZP2HuvE,0.9375,93.0,3.0,True,,
UCMzuyZWzk44YRNesFzPTeUw,wiq4ZXk-0bM,wiq4ZXk-0bM,,,,,True,Tweets not found!
UCMzuyZWzk44YRNesFzPTeUw,x-EYwIVT1A4,x-EYwIVT1A4,,,,,True,Tweets not found!
UCMzuyZWzk44YRNesFzPTeUw,aDjiZ3makvU,aDjiZ3makvU,,,,,True,Tweets found but could not map landmarks!
UCMzuyZWzk44YRNesFzPTeUw,ckmCqsnWJkw,ckmCqsnWJkw,,,,,True,Tweets not found!
UCMzuyZWzk44YRNesFzPTeUw,P1gOHLYxo6w,P1gOHLYxo6w,,,,,True,Tweets not found!
UCMzuyZWzk44YRNesFzPTeUw,G6JOdpUrjgY,G6JOdpUrjgY,,,,,True,Tweets not found!
UCMzuyZWzk44YRNesFzPTeUw,kQYQDwaG2Fs,kQYQDwaG2Fs,,,,,True,Tweets not found!
UCMzuyZWzk44YRNesFzPTeUw,894JyPvoYyo,894JyPvoYyo,0.25925925925925924,17.0,10.0,,,
UCMzuyZWzk44YRNesFzPTeUw,P-N1kFFv2Wo,P-N1kFFv2Wo,0.5263157894736842,29.0,9.0,,,
UCMzuyZWzk44YRNesFzPTeUw,9yyPVAzOmLk,9yyPVAzOmLk,,,,,True,Tweets not found!
UCMzuyZWzk44YRNesFzPTeUw,1pBvsPzquT8,1pBvsPzquT8,1.0,20.0,0.0,,,
UCMzuyZWzk44YRNesFzPTeUw,2RoSvqVC7Iw,2RoSvqVC7Iw,1.0,9.0,0.0,,,
UCMzuyZWzk44YRNesFzPTeUw,e0JByw7Q2mI,e0JByw7Q2mI,,,,,True,Tweets not found!
UCMzuyZWzk44YRNesFzPTeUw,ZQRHNYENtno,ZQRHNYENtno,,,,,True,Tweets not found!
UCMzuyZWzk44YRNesFzPTeUw,dwRf12WNQeU,dwRf12WNQeU,,,,,True,Tweets not found!
UCMzuyZWzk44YRNesFzPTeUw,dn2ZLBlVDYI,dn2ZLBlVDYI,,,,,True,Tweets found but could not map landmarks!
UCMzuyZWzk44YRNesFzPTeUw,DWdiK6Q8XWI,DWdiK6Q8XWI,,,,,True,Tweets not found!
UCMzuyZWzk44YRNesFzPTeUw,NfWTyAznynA,NfWTyAznynA,,,,,True,Tweets not found!
UCMzuyZWzk44YRNesFzPTeUw,7MICblnvrKg,7MICblnvrKg,,,,,True,Tweets not found!
UCMzuyZWzk44YRNesFzPTeUw,2FH36loHLQA,2FH36loHLQA,,,,,True,Tweets found but could not map landmarks!
UCMzuyZWzk44YRNesFzPTeUw,MRic763xR0A,MRic763xR0A,,,,,True,Tweets not found!
UCMzuyZWzk44YRNesFzPTeUw,vD4iB8hW00M,vD4iB8hW00M,,,,,True,Tweets not found!
UCMzuyZWzk44YRNesFzPTeUw,pYXpyoJAXfI,pYXpyoJAXfI,,,,,True,Tweets not found!
UCMzuyZWzk44YRNesFzPTeUw,yD0puhyd2dA,yD0puhyd2dA,,,,,True,Tweets not found!
UCMzuyZWzk44YRNesFzPTeUw,Na81LTHOmXo,Na81LTHOmXo,,,,,True,Tweets not found!
UCMzuyZWzk44YRNesFzPTeUw,cpD1_HPxqzE,cpD1_HPxqzE,,,,,True,Tweets not found!
UCMzuyZWzk44YRNesFzPTeUw,s1hSHnG_OqY,s1hSHnG_OqY,,,,,True,Tweets not found!
UCMzuyZWzk44YRNesFzPTeUw,AdyyuRwo3jQ,AdyyuRwo3jQ,,,,,True,Tweets not found!
UCMzuyZWzk44YRNesFzPTeUw,EhxFOQr1Q94,EhxFOQr1Q94,,,,,True,Tweets not found!
UCMzuyZWzk44YRNesFzPTeUw,suSH9XQFocw,suSH9XQFocw,,,,,True,Tweets not found!
UCMzuyZWzk44YRNesFzPTeUw,_kFQtIfv1MQ,_kFQtIfv1MQ,,,,,True,Tweets not found!
UCMzuyZWzk44YRNesFzPTeUw,JZBwimpD78Y,JZBwimpD78Y,,,,,True,Tweets not found!
UCMzuyZWzk44YRNesFzPTeUw,xvB5yO_Du7s,xvB5yO_Du7s,,,,,True,Tweets not found!
UCMzuyZWzk44YRNesFzPTeUw,nSDrVM0KMR8,nSDrVM0KMR8,,,,,True,Tweets not found!
UCMzuyZWzk44YRNesFzPTeUw,lrm5O34JIzY,lrm5O34JIzY,,,,,True,Tweets not found!
UCMzuyZWzk44YRNesFzPTeUw,pfH5u5WFDqg,pfH5u5WFDqg,,,,,True,Tweets not found!
UCMzuyZWzk44YRNesFzPTeUw,r7cuYvBrUPc,r7cuYvBrUPc,,,,,True,Tweets not found!
UCMzuyZWzk44YRNesFzPTeUw,bHl9HwImg1Q,bHl9HwImg1Q,,,,,True,Tweets not found!
UCMzuyZWzk44YRNesFzPTeUw,zjfrnDxXPmI,zjfrnDxXPmI,,,,,True,Tweets not found!
UCMzuyZWzk44YRNesFzPTeUw,G_lQKJHQ7_Q,G_lQKJHQ7_Q,,,,,True,Tweets not found!
UCMzuyZWzk44YRNesFzPTeUw,H8fU7wtXcb4,H8fU7wtXcb4,,,,,True,Tweets not found!
UCMzuyZWzk44YRNesFzPTeUw,vSd04tKVdd0,vSd04tKVdd0,1.0,9.0,0.0,,,
UCMzuyZWzk44YRNesFzPTeUw,YWPhM5PMTTc,YWPhM5PMTTc,,,,,True,Tweets not found!
UCMzuyZWzk44YRNesFzPTeUw,rY8hL-XYyOE,rY8hL-XYyOE,,,,,True,Tweets not found!
UCMzuyZWzk44YRNesFzPTeUw,CNItHNlObLE,CNItHNlObLE,0.80952,19.0,2.0,True,,
UCMzuyZWzk44YRNesFzPTeUw,KQF9pQcx3gY,KQF9pQcx3gY,0.5294117647058824,13.0,4.0,,,
UCMzuyZWzk44YRNesFzPTeUw,rNR7pALwmDM,rNR7pALwmDM,0.25925925925925924,17.0,10.0,,,
UCMzuyZWzk44YRNesFzPTeUw,S2VPmnfuvQg,S2VPmnfuvQg,,,,,True,Tweets found but could not map landmarks!
UCMzuyZWzk44YRNesFzPTeUw,Y4mR1BZtO-E,Y4mR1BZtO-E,,,,,True,Tweets not found!
UCMzuyZWzk44YRNesFzPTeUw,5FyL-EiQJMs,5FyL-EiQJMs,,,,,True,Tweets not found!
UCMzuyZWzk44YRNesFzPTeUw,zC4tY4vg4fQ,zC4tY4vg4fQ,,,,,True,Tweets not found!
UCMzuyZWzk44YRNesFzPTeUw,DUODEn9VgFI,DUODEn9VgFI,,,,,True,Tweets not found!
UCMzuyZWzk44YRNesFzPTeUw,KJU1Rbls5Do,KJU1Rbls5Do,0.8461538461538461,12.0,1.0,,,
UCMzuyZWzk44YRNesFzPTeUw,pQb9f33J8fA,pQb9f33J8fA,,,,,True,Tweets not found!
UCMzuyZWzk44YRNesFzPTeUw,MjpKmk5V2JM,MjpKmk5V2JM,,,,,True,Tweets not found!
UCMzuyZWzk44YRNesFzPTeUw,QNhDI2eHl1w,QNhDI2eHl1w,0.7317073170731707,71.0,11.0,,,
UCMzuyZWzk44YRNesFzPTeUw,RtQjuLoZUuM,RtQjuLoZUuM,,,,,True,Tweets not found!
UC1tuXL6ymImdpKYGEAH83QA,p3l8xOAlcFA,p3l8xOAlcFA,0.5842450765864332,362.0,95.0,,,
UC1tuXL6ymImdpKYGEAH83QA,cViIYX4zr7E,cViIYX4zr7E,0.9019073569482289,349.0,18.0,,,
UC1tuXL6ymImdpKYGEAH83QA,TzHzqpNQNJ4,TzHzqpNQNJ4,0.8709677419354839,203.0,14.0,,,
UC1tuXL6ymImdpKYGEAH83QA,3uku7Qi8vy0,3uku7Qi8vy0,0.8628428927680798,747.0,55.0,,,
UC1tuXL6ymImdpKYGEAH83QA,gGdA8iLqdok,gGdA8iLqdok,0.8076923076923077,423.0,45.0,,,
UC1tuXL6ymImdpKYGEAH83QA,u3gYM99gqLI,u3gYM99gqLI,0.74757,90.0,13.0,True,,
UC1tuXL6ymImdpKYGEAH83QA,QKd8740MBC0,QKd8740MBC0,0.8978102189781022,130.0,7.0,,,
UC1tuXL6ymImdpKYGEAH83QA,T3fTxcO5jt8,T3fTxcO5jt8,0.8317307692307693,381.0,35.0,,,
UC1tuXL6ymImdpKYGEAH83QA,nDpEbBbC3Es,nDpEbBbC3Es,0.6666666666666666,20.0,4.0,,,
UC1tuXL6ymImdpKYGEAH83QA,QTAhjOqQBXM,QTAhjOqQBXM,0.9302325581395349,332.0,12.0,,,
UC1tuXL6ymImdpKYGEAH83QA,LzOe1H7XCAg,LzOe1H7XCAg,0.9543057996485061,556.0,13.0,,,
UC1tuXL6ymImdpKYGEAH83QA,8kI1hJNV0t0,8kI1hJNV0t0,0.625,13.0,3.0,,,
UC1tuXL6ymImdpKYGEAH83QA,T38zcmX3p2w,T38zcmX3p2w,,,,,True,Tweets not found!
UC1tuXL6ymImdpKYGEAH83QA,gWWoEhMkPys,gWWoEhMkPys,,,,,True,Tweets not found!
UC1tuXL6ymImdpKYGEAH83QA,ILkDxdSx6wY,ILkDxdSx6wY,0.8571428571428571,52.0,4.0,,,
UC1tuXL6ymImdpKYGEAH83QA,NX8UEg3K0vk,NX8UEg3K0vk,1.0,11.0,0.0,,,
UC1tuXL6ymImdpKYGEAH83QA,OmxDI84rAyI,OmxDI84rAyI,0.9375,62.0,2.0,,,
UC1tuXL6ymImdpKYGEAH83QA,tbUmQi3H4VM,tbUmQi3H4VM,0.7142857142857143,48.0,8.0,,,
UC1tuXL6ymImdpKYGEAH83QA,y-WlVw6JyJc,y-WlVw6JyJc,,,,,True,Tweets not found!
UC1tuXL6ymImdpKYGEAH83QA,xu98yJfqLMY,xu98yJfqLMY,1.0,12.0,0.0,,,
UC1tuXL6ymImdpKYGEAH83QA,FwtHLNYdCPc,FwtHLNYdCPc,,,,,True,Tweets not found!
UC1tuXL6ymImdpKYGEAH83QA,lU27NlD6QaQ,lU27NlD6QaQ,0.42857,35.0,14.0,True,,
UC1tuXL6ymImdpKYGEAH83QA,nYkNuELRgG8,nYkNuELRgG8,1.0,24.0,0.0,,,
UC1tuXL6ymImdpKYGEAH83QA,J_VFGuaWiOs,J_VFGuaWiOs,,,,,True,Tweets not found!
UC1tuXL6ymImdpKYGEAH83QA,hbavt3EwFbk,hbavt3EwFbk,0.90986,1017.0,48.0,True,,
UC1tuXL6ymImdpKYGEAH83QA,a__OnKB8ZZE,a__OnKB8ZZE,,,,,True,Tweets not found!
UC1tuXL6ymImdpKYGEAH83QA,6eaUUKNp3OQ,6eaUUKNp3OQ,0.8994974874371859,378.0,20.0,,,
UC1tuXL6ymImdpKYGEAH83QA,URDmVdzGAUo,URDmVdzGAUo,,,,,True,Tweets not found!
UC1tuXL6ymImdpKYGEAH83QA,WtKJZdOFjo0,WtKJZdOFjo0,,,,,True,Tweets not found!
UC1tuXL6ymImdpKYGEAH83QA,nqtnJEa3cds,nqtnJEa3cds,,,,,True,Tweets not found!
UC1tuXL6ymImdpKYGEAH83QA,-u5IB4purbI,-u5IB4purbI,1.0,9.0,0.0,,,
UC1tuXL6ymImdpKYGEAH83QA,OpWAwOVpZDg,OpWAwOVpZDg,,,,,True,Tweets not found!
UC1tuXL6ymImdpKYGEAH83QA,eYp8HIuTZJo,eYp8HIuTZJo,,,,,True,Tweets not found!
UC1tuXL6ymImdpKYGEAH83QA,RbNCR6b8YjE,RbNCR6b8YjE,1.0,22.0,0.0,,,
UC1tuXL6ymImdpKYGEAH83QA,gOPbpCcqPzc,gOPbpCcqPzc,0.7777777777777778,8.0,1.0,,,
UC1tuXL6ymImdpKYGEAH83QA,Y535jGFvzGM,Y535jGFvzGM,0.9487179487179487,38.0,1.0,,,
UC1tuXL6ymImdpKYGEAH83QA,09tyUbAJcY8,09tyUbAJcY8,,,,,True,Tweets not found!
UC1tuXL6ymImdpKYGEAH83QA,fxZ6_zKT1Rg,fxZ6_zKT1Rg,,,,,True,Tweets not found!
UC1tuXL6ymImdpKYGEAH83QA,ywQboYKYj2o,ywQboYKYj2o,,,,,True,Tweets not found!
UC1tuXL6ymImdpKYGEAH83QA,NS3F6lxoscM,NS3F6lxoscM,1.0,9.0,0.0,True,,
UC1tuXL6ymImdpKYGEAH83QA,KvnwRSHMJp8,KvnwRSHMJp8,0.7272727272727273,19.0,3.0,,,
UC1tuXL6ymImdpKYGEAH83QA,pMXVe4Juk9k,pMXVe4Juk9k,1.0,15.0,0.0,True,,
UC1tuXL6ymImdpKYGEAH83QA,l8WtugGX6kM,l8WtugGX6kM,,,,,True,Tweets not found!
UC1tuXL6ymImdpKYGEAH83QA,CkiZDoDtJqU,CkiZDoDtJqU,0.7142857142857143,144.0,24.0,,,
UC1tuXL6ymImdpKYGEAH83QA,Fj6KTfOTRlE,Fj6KTfOTRlE,,,,,True,Tweets not found!
UC1tuXL6ymImdpKYGEAH83QA,yblyGJNhytc,yblyGJNhytc,,,,,True,Tweets not found!
UC1tuXL6ymImdpKYGEAH83QA,OL3n3WmhZI0,OL3n3WmhZI0,0.6363636363636364,9.0,2.0,,,
UC1tuXL6ymImdpKYGEAH83QA,8i1RH1ZKzV0,8i1RH1ZKzV0,,,,,True,Tweets not found!
UC1tuXL6ymImdpKYGEAH83QA,t93hBVkwE0Q,t93hBVkwE0Q,,,,,True,Tweets not found!
UC1tuXL6ymImdpKYGEAH83QA,Y9d-1o7WSoY,Y9d-1o7WSoY,,,,,True,Tweets found but could not map landmarks!
UC1tuXL6ymImdpKYGEAH83QA,twZnRzoRt3g,twZnRzoRt3g,0.8378378378378378,34.0,3.0,,,
UC1tuXL6ymImdpKYGEAH83QA,vEjMeFXCx1Y,vEjMeFXCx1Y,1.0,30.0,0.0,,,
UC1tuXL6ymImdpKYGEAH83QA,QT0tGDUiG10,QT0tGDUiG10,,,,,True,Tweets not found!
UC1tuXL6ymImdpKYGEAH83QA,_EnR7qRo5qM,_EnR7qRo5qM,,,,,True,Tweets not found!
UC1tuXL6ymImdpKYGEAH83QA,WYKFHp1XSvc,WYKFHp1XSvc,1.0,20.0,0.0,True,,
UC1tuXL6ymImdpKYGEAH83QA,XsI9y2zu8oM,XsI9y2zu8oM,,,,,True,Tweets not found!
UC1tuXL6ymImdpKYGEAH83QA,mrvIFhjg7fo,mrvIFhjg7fo,0.7837837837837838,33.0,4.0,,,
UC1tuXL6ymImdpKYGEAH83QA,QAXrXzlH5QY,QAXrXzlH5QY,,,,,True,Tweets not found!
UC1tuXL6ymImdpKYGEAH83QA,ZL3WDnMr8IY,ZL3WDnMr8IY,0.5789473684210527,15.0,4.0,,,
UC1tuXL6ymImdpKYGEAH83QA,Sq8KdCZBDiE,Sq8KdCZBDiE,,,,,True,Tweets not found!
UC1tuXL6ymImdpKYGEAH83QA,yxohJFAK7tI,yxohJFAK7tI,,,,,True,Tweets not found!
UC1tuXL6ymImdpKYGEAH83QA,eEJbbgA5Xws,eEJbbgA5Xws,,,,,True,Tweets not found!
UC1tuXL6ymImdpKYGEAH83QA,7J6ZDh-DYrA,7J6ZDh-DYrA,,,,,True,Tweets not found!
UC1tuXL6ymImdpKYGEAH83QA,pexBmQLvjS4,pexBmQLvjS4,0.8571428571428571,52.0,4.0,,,
UC1tuXL6ymImdpKYGEAH83QA,xGnoAib1IxA,xGnoAib1IxA,,,,,True,Tweets not found!
UC1tuXL6ymImdpKYGEAH83QA,c9-fNti_IN0,c9-fNti_IN0,,,,,True,Tweets not found!
UC1tuXL6ymImdpKYGEAH83QA,AYvy5i6KF1Q,AYvy5i6KF1Q,,,,,True,Tweets not found!
UC1tuXL6ymImdpKYGEAH83QA,KcmvM_MOBj4,KcmvM_MOBj4,,,,,True,Tweets not found!
UC1tuXL6ymImdpKYGEAH83QA,FtMVgWe4Jko,FtMVgWe4Jko,0.81818,30.0,3.0,True,,
UC1tuXL6ymImdpKYGEAH83QA,Qc9AXsmUcXY,Qc9AXsmUcXY,1.0,3.0,0.0,,,
UC1tuXL6ymImdpKYGEAH83QA,LySGpaxQ3JY,LySGpaxQ3JY,,,,,True,Tweets not found!
UC1tuXL6ymImdpKYGEAH83QA,gIJmPM5RGZk,gIJmPM5RGZk,,,,,True,Tweets not found!
UC1tuXL6ymImdpKYGEAH83QA,lSrcux0Ji-U,lSrcux0Ji-U,,,,,True,Tweets not found!
UC1tuXL6ymImdpKYGEAH83QA,YYvNzOEIKjk,YYvNzOEIKjk,,,,,True,Tweets found but could not map landmarks!
UC1tuXL6ymImdpKYGEAH83QA,e5X1R9Q3Wjg,e5X1R9Q3Wjg,0.8333333333333334,44.0,4.0,,,
UC1tuXL6ymImdpKYGEAH83QA,06_I9-0eSkw,06_I9-0eSkw,,,,,True,Tweets not found!
UC1tuXL6ymImdpKYGEAH83QA,icw1Z6FHCNA,icw1Z6FHCNA,0.625,13.0,3.0,,,
UC1tuXL6ymImdpKYGEAH83QA,wrcX-SAaSd4,wrcX-SAaSd4,0.625,13.0,3.0,,,
UC1tuXL6ymImdpKYGEAH83QA,It-TFzUDZTk,It-TFzUDZTk,,,,,True,Tweets not found!
UC1tuXL6ymImdpKYGEAH83QA,CwifyKxtJ6g,CwifyKxtJ6g,,,,,True,Tweets not found!
UC1tuXL6ymImdpKYGEAH83QA,QxJyK3i7Nr8,QxJyK3i7Nr8,,,,,True,Tweets not found!
UC1tuXL6ymImdpKYGEAH83QA,bNhIZTf3bzU,bNhIZTf3bzU,,,,,True,Tweets not found!
UC1tuXL6ymImdpKYGEAH83QA,1N5yEJ_l12M,1N5yEJ_l12M,,,,,True,Tweets not found!
UC1tuXL6ymImdpKYGEAH83QA,S1S2bB0d5T8,S1S2bB0d5T8,,,,,True,Tweets not found!
UC1tuXL6ymImdpKYGEAH83QA,cKL5ylqIv_E,cKL5ylqIv_E,,,,,True,Tweets not found!
UC1tuXL6ymImdpKYGEAH83QA,Pli06c7RERE,Pli06c7RERE,0.8594594594594595,172.0,13.0,,,
